Shipment_ID,Shipment_Date,Year,Month,Cargo_Season,Commodity_Type,Commodity_Risk_Level,Shipper_Company_Name,Shipper_Compliance_Score,Consignee_Company_Name,Consignee_Compliance_Score,Shipment_Value_USD,Weight_KG,Previous_Violations,Missing_Documents,Inspection_Required
SHP29807,2024-09-19,2024,9,Regular,Automotive Parts,Medium,Auto Components Ltd,80,Jeddah Vehicle Parts,89,285007,22553,1,No,0
SHP29808,2024-01-06,2024,1,Regular,Agricultural Products,Low,Green Farm Exports,83,Jeddah Agri Traders,95,494528,27248,0,No,0
SHP29809,2022-09-07,2022,9,Regular,Pharmaceuticals,High,Pfizer Manufacturing,67,Riyadh Healthcare Imports,42,92420,10684,10,No,1
SHP29810,2025-08-08,2025,8,Regular,Medical Equipment,High,Global Medical Devices,51,Jeddah Healthcare Supplies,77,277026,10203,3,Yes,1
SHP29811,2025-09-23,2025,9,Regular,Agricultural Products,Low,Agri Trade International,93,Saudi Agriculture Imports,85,334190,26318,2,No,0
SHP29812,2025-09-03,2025,9,Regular,Consumer Goods,Low,Premium Consumer Goods,69,Jeddah Consumer Imports,60,77166,12115,5,Yes,0
SHP29813,2025-12-24,2025,12,Year_End_Peak,Automotive Parts,Medium,Auto Components Ltd,80,Jeddah Vehicle Parts,89,287314,8905,0,No,0
SHP29814,2024-04-17,2024,4,Eid,Chemicals,High,Global Chemical Exports,58,Saudi Chemical Imports,54,191880,16137,7,No,1
SHP29815,2025-04-01,2025,4,Eid,Agricultural Products,Low,Agri Trade International,93,Saudi Agriculture Imports,85,52313,2670,2,Yes,0
SHP29816,2023-05-28,2023,5,Regular,Electronics,Medium,Global Electronics Trading,82,Jeddah Tech Distribution,77,44634,29305,4,No,0
SHP29817,2025-10-30,2025,10,Regular,Automotive Parts,Medium,Auto Components Ltd,80,Jeddah Vehicle Parts,89,19444,14829,1,Yes,0
SHP29818,2025-03-23,2025,3,Ramadan,Pharmaceuticals,High,Sun Pharma Logistics,42,Riyadh Healthcare Imports,42,451000,7894,12,No,1
SHP29819,2022-08-15,2022,8,Regular,Food Products,Low,Premium Foods Ltd,94,Jeddah Grocery Group,83,287551,5571,1,No,0
SHP29820,2025-04-27,2025,4,Eid,Medical Equipment,High,Healthcare Equipment Exporters,49,Saudi Medical Equipment,51,475862,16267,4,No,1
SHP29821,2024-01-25,2024,1,Regular,Food Products,Low,Fresh Foods Exporters,99,Jeddah Grocery Group,83,269737,12075,1,No,0
SHP29822,2022-08-11,2022,8,Regular,Textiles,Low,ABC Textile Mills,94,Riyadh Garment Trading,87,112336,18546,1,No,0
SHP29823,2024-05-23,2024,5,Regular,Chemicals,High,Global Chemical Exports,58,Jeddah Industrial Chemicals,74,234081,28613,3,No,0
SHP29824,2025-03-17,2025,3,Ramadan,Automotive Parts,Medium,Premium Auto Exports,81,Jeddah Vehicle Parts,89,47781,14841,0,No,0
SHP29825,2022-10-09,2022,10,Regular,Electronics,Medium,Samsung Electronics Export,71,Jeddah Tech Distribution,77,240596,14785,4,No,0
SHP29826,2022-12-08,2022,12,Year_End_Peak,Consumer Goods,Low,Consumer Products Ltd,74,Jeddah Consumer Imports,60,194072,13596,2,No,0
SHP29827,2025-10-29,2025,10,Regular,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,296665,7045,2,No,0
SHP29828,2025-08-10,2025,8,Regular,Medical Equipment,High,Healthcare Equipment Exporters,49,Riyadh Medical Distribution,57,405789,13757,5,No,1
SHP29829,2024-12-30,2024,12,Year_End_Peak,Food Products,Low,Global Food Traders,84,Saudi Food Imports,82,496232,13957,2,No,0
SHP29830,2022-04-08,2022,4,Eid,Chemicals,High,Global Chemical Exports,58,Riyadh Chemical Distribution,67,30649,12144,6,No,0
SHP29831,2023-03-04,2023,3,Ramadan,Machinery,Medium,Industrial Machinery Ltd,37,Riyadh Equipment Group,72,277428,17769,1,No,0
SHP29832,2023-09-14,2023,9,Regular,Machinery,Medium,Heavy Equipment Exporters,70,Saudi Industrial Imports,72,154234,21917,4,No,0
SHP29833,2023-12-12,2023,12,Year_End_Peak,Food Products,Low,Global Food Traders,84,Riyadh Food Distribution,88,135507,26313,0,No,0
SHP29834,2025-07-05,2025,7,Hajj,Consumer Goods,Low,Global Retail Exporters,76,Riyadh Retail Distribution,60,216258,10017,4,No,0
SHP29835,2024-01-01,2024,1,Regular,Automotive Parts,Medium,Global Auto Parts,78,Riyadh Auto Traders,77,304446,20457,4,No,0
SHP29836,2024-01-27,2024,1,Regular,Consumer Goods,Low,Consumer Products Ltd,74,Riyadh Retail Distribution,60,415479,7136,2,No,0
SHP29837,2024-04-09,2024,4,Eid,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,34640,5655,2,No,0
SHP29838,2025-04-20,2025,4,Eid,Food Products,Low,Fresh Foods Exporters,99,Riyadh Food Distribution,88,290866,13545,2,No,0
SHP29839,2023-11-26,2023,11,Year_End_Peak,Textiles,Low,Cotton Weave Industries,80,Saudi Fashion Retail,84,397744,24389,2,No,0
SHP29840,2022-06-06,2022,6,Hajj,Agricultural Products,Low,Green Farm Exports,83,Riyadh Farm Supplies,81,65269,29959,0,No,0
SHP29841,2025-08-13,2025,8,Regular,Machinery,Medium,Heavy Equipment Exporters,70,Saudi Industrial Imports,72,295277,29500,2,No,0
SHP29842,2022-06-08,2022,6,Hajj,Textiles,Low,Global Garments Exporters,94,Saudi Fashion Retail,84,407733,13655,2,No,0
SHP29843,2022-07-15,2022,7,Hajj,Electronics,Medium,Samsung Electronics Export,71,Jeddah Tech Distribution,77,408100,28230,1,No,0
SHP29844,2022-06-20,2022,6,Hajj,Automotive Parts,Medium,Global Auto Parts,78,Saudi Auto Imports,72,365947,24713,2,No,0
SHP29845,2025-12-14,2025,12,Year_End_Peak,Pharmaceuticals,High,Pfizer Manufacturing,67,Riyadh Healthcare Imports,42,85965,19091,9,No,1
SHP29846,2025-08-05,2025,8,Regular,Consumer Goods,Low,Consumer Products Ltd,74,Saudi Retail Group,68,291734,4166,4,No,0
SHP29847,2023-04-23,2023,4,Eid,Medical Equipment,High,MedTech Equipment Ltd,42,Riyadh Medical Distribution,57,17762,5188,7,No,1
SHP29848,2022-07-23,2022,7,Hajj,Consumer Goods,Low,Global Retail Exporters,76,Riyadh Retail Distribution,60,37082,19090,4,No,0
SHP29849,2023-10-08,2023,10,Regular,Electronics,Medium,Tech Devices Ltd,66,Riyadh Digital Traders,83,462496,29037,1,No,0
SHP29850,2022-04-04,2022,4,Eid,Textiles,Low,ABC Textile Mills,94,Riyadh Garment Trading,87,312014,7874,1,No,0
SHP29851,2024-07-16,2024,7,Hajj,Food Products,Low,Global Food Traders,84,Saudi Food Imports,82,128671,29240,2,No,0
SHP29852,2024-05-27,2024,5,Regular,Medical Equipment,High,MedTech Equipment Ltd,42,Riyadh Medical Distribution,57,191162,1491,7,No,1
SHP29853,2025-07-29,2025,7,Hajj,Machinery,Medium,Industrial Machinery Ltd,37,Jeddah Machinery Traders,49,73288,28978,9,Yes,1
SHP29854,2022-10-20,2022,10,Regular,Machinery,Medium,Industrial Machinery Ltd,37,Riyadh Equipment Group,72,219172,13529,3,No,0
SHP29855,2023-01-16,2023,1,Regular,Automotive Parts,Medium,Global Auto Parts,78,Saudi Auto Imports,72,352364,2032,2,No,0
SHP29856,2024-05-21,2024,5,Regular,Consumer Goods,Low,Global Retail Exporters,76,Jeddah Consumer Imports,60,207612,167,3,No,0
SHP29857,2022-03-02,2022,3,Ramadan,Textiles,Low,Global Garments Exporters,94,Riyadh Garment Trading,87,48068,26397,0,No,0
SHP29858,2024-02-28,2024,2,Regular,Consumer Goods,Low,Consumer Products Ltd,74,Saudi Retail Group,68,263316,6402,2,No,1
SHP29859,2024-05-21,2024,5,Regular,Textiles,Low,Cotton Weave Industries,80,Jeddah Textile Imports,93,351677,10744,0,No,0
SHP29860,2023-10-07,2023,10,Regular,Automotive Parts,Medium,Auto Components Ltd,80,Saudi Auto Imports,72,447911,14612,1,No,0
SHP29861,2025-10-06,2025,10,Regular,Chemicals,High,Industrial Chemicals Ltd,40,Riyadh Chemical Distribution,67,104970,4440,6,No,1
SHP29862,2024-02-28,2024,2,Regular,Textiles,Low,Cotton Weave Industries,80,Saudi Fashion Retail,84,411050,24274,0,Yes,0
SHP29863,2024-03-15,2024,3,Ramadan,Electronics,Medium,Tech Devices Ltd,66,Jeddah Tech Distribution,77,411684,6289,4,No,0
SHP29864,2022-09-06,2022,9,Regular,Pharmaceuticals,High,Cipla Pharma Exports,65,Riyadh Healthcare Imports,42,212456,14814,11,No,1
SHP29865,2024-11-28,2024,11,Year_End_Peak,Consumer Goods,Low,Consumer Products Ltd,74,Jeddah Consumer Imports,60,408348,14794,3,No,0
SHP29866,2022-04-17,2022,4,Eid,Electronics,Medium,Tech Devices Ltd,66,Jeddah Tech Distribution,77,279915,22463,4,No,0
SHP29867,2023-11-03,2023,11,Year_End_Peak,Consumer Goods,Low,Premium Consumer Goods,69,Riyadh Retail Distribution,60,397746,7161,6,No,0
SHP29868,2023-04-22,2023,4,Eid,Textiles,Low,Global Garments Exporters,94,Jeddah Textile Imports,93,454540,7334,1,No,0
SHP29869,2023-10-28,2023,10,Regular,Automotive Parts,Medium,Auto Components Ltd,80,Jeddah Vehicle Parts,89,363959,3612,2,No,0
SHP29870,2023-10-25,2023,10,Regular,Pharmaceuticals,High,Pfizer Manufacturing,67,Jeddah Pharma Distribution,53,4269,21126,4,No,0
SHP29871,2024-02-04,2024,2,Regular,Electronics,Medium,Tech Devices Ltd,66,Jeddah Tech Distribution,77,20886,17103,2,No,0
SHP29872,2022-11-24,2022,11,Year_End_Peak,Machinery,Medium,Industrial Machinery Ltd,37,Jeddah Machinery Traders,49,494796,25710,6,No,1
SHP29873,2024-04-01,2024,4,Eid,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,122916,27719,1,No,0
SHP29874,2022-10-05,2022,10,Regular,Medical Equipment,High,Global Medical Devices,51,Jeddah Healthcare Supplies,77,138909,11062,4,No,0
SHP29875,2023-07-04,2023,7,Hajj,Food Products,Low,Global Food Traders,84,Jeddah Grocery Group,83,123799,9072,2,No,0
SHP29876,2022-03-12,2022,3,Ramadan,Food Products,Low,Fresh Foods Exporters,99,Riyadh Food Distribution,88,261359,1548,2,No,0
SHP29877,2022-02-02,2022,2,Regular,Consumer Goods,Low,Premium Consumer Goods,69,Saudi Retail Group,68,288094,14447,4,No,0
SHP29878,2022-05-04,2022,5,Regular,Machinery,Medium,Industrial Machinery Ltd,37,Riyadh Equipment Group,72,359944,20520,1,No,0
SHP29879,2023-09-07,2023,9,Regular,Electronics,Medium,Tech Devices Ltd,66,Saudi Electronics Imports,80,93460,3480,0,No,0
SHP29880,2024-02-17,2024,2,Regular,Agricultural Products,Low,Agri Trade International,93,Jeddah Agri Traders,95,109370,12004,0,No,0
SHP29881,2025-11-27,2025,11,Year_End_Peak,Medical Equipment,High,Healthcare Equipment Exporters,49,Jeddah Healthcare Supplies,77,224331,13362,3,No,0
SHP29882,2024-03-07,2024,3,Ramadan,Chemicals,High,BASF Chemicals,50,Riyadh Chemical Distribution,67,15259,20931,3,No,0
SHP29883,2025-03-31,2025,3,Ramadan,Electronics,Medium,Global Electronics Trading,82,Jeddah Tech Distribution,77,66193,14064,1,No,0
SHP29884,2025-01-09,2025,1,Regular,Electronics,Medium,Global Electronics Trading,82,Jeddah Tech Distribution,77,443475,22757,4,No,0
SHP29885,2025-11-19,2025,11,Year_End_Peak,Machinery,Medium,Industrial Machinery Ltd,37,Saudi Industrial Imports,72,495994,15341,1,No,0
SHP29886,2024-07-31,2024,7,Hajj,Food Products,Low,Premium Foods Ltd,94,Saudi Food Imports,82,31561,16994,1,No,0
SHP29887,2022-01-22,2022,1,Regular,Chemicals,High,Global Chemical Exports,58,Jeddah Industrial Chemicals,74,166946,9332,3,No,0
SHP29888,2022-11-07,2022,11,Year_End_Peak,Food Products,Low,Global Food Traders,84,Riyadh Food Distribution,88,495660,12731,2,No,0
SHP29889,2024-12-09,2024,12,Year_End_Peak,Pharmaceuticals,High,Sun Pharma Logistics,42,Jeddah Pharma Distribution,53,285292,3132,5,No,1
SHP29890,2024-04-05,2024,4,Eid,Food Products,Low,Fresh Foods Exporters,99,Saudi Food Imports,82,62591,23600,1,Yes,0
SHP29891,2025-11-10,2025,11,Year_End_Peak,Agricultural Products,Low,Harvest Exporters,84,Riyadh Farm Supplies,81,157123,20341,0,No,0
SHP29892,2023-08-13,2023,8,Regular,Chemicals,High,Industrial Chemicals Ltd,40,Riyadh Chemical Distribution,67,211100,29480,4,Yes,1
SHP29893,2025-11-19,2025,11,Year_End_Peak,Electronics,Medium,Global Electronics Trading,82,Saudi Electronics Imports,80,192280,3822,0,No,0
SHP29894,2023-02-02,2023,2,Regular,Medical Equipment,High,Global Medical Devices,51,Riyadh Medical Distribution,57,79238,27561,8,No,1
SHP29895,2024-05-06,2024,5,Regular,Food Products,Low,Global Food Traders,84,Saudi Food Imports,82,20132,14839,0,No,0
SHP29896,2023-04-21,2023,4,Eid,Food Products,Low,Fresh Foods Exporters,99,Riyadh Food Distribution,88,13510,22424,2,No,0
SHP29897,2023-12-12,2023,12,Year_End_Peak,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,7285,16389,2,No,0
SHP29898,2024-11-16,2024,11,Year_End_Peak,Automotive Parts,Medium,Premium Auto Exports,81,Riyadh Auto Traders,77,424654,4849,4,No,0
SHP29899,2025-10-15,2025,10,Regular,Medical Equipment,High,MedTech Equipment Ltd,42,Jeddah Healthcare Supplies,77,366410,26269,4,No,0
SHP29900,2025-04-21,2025,4,Eid,Medical Equipment,High,Global Medical Devices,51,Jeddah Healthcare Supplies,77,247828,17470,1,No,0
SHP29901,2024-03-21,2024,3,Ramadan,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,194451,15226,4,No,1
SHP29902,2024-10-08,2024,10,Regular,Textiles,Low,Cotton Weave Industries,80,Jeddah Textile Imports,93,90447,631,0,No,0
SHP29903,2024-12-04,2024,12,Year_End_Peak,Chemicals,High,BASF Chemicals,50,Saudi Chemical Imports,54,443237,23276,7,No,1
SHP29904,2024-04-22,2024,4,Eid,Pharmaceuticals,High,Cipla Pharma Exports,65,Jeddah Pharma Distribution,53,492385,29665,7,No,1
SHP29905,2025-12-22,2025,12,Year_End_Peak,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,26077,27208,2,No,0
SHP29906,2023-03-26,2023,3,Ramadan,Textiles,Low,ABC Textile Mills,94,Riyadh Garment Trading,87,305941,20892,0,No,0
SHP29907,2023-10-13,2023,10,Regular,Agricultural Products,Low,Green Farm Exports,83,Jeddah Agri Traders,95,142339,28533,0,No,0
SHP29908,2023-01-07,2023,1,Regular,Pharmaceuticals,High,Cipla Pharma Exports,65,Jeddah Pharma Distribution,53,192060,5498,7,No,1
SHP29909,2023-03-27,2023,3,Ramadan,Machinery,Medium,Industrial Machinery Ltd,37,Riyadh Equipment Group,72,409942,6547,3,No,0
SHP29910,2023-10-10,2023,10,Regular,Machinery,Medium,Heavy Equipment Exporters,70,Saudi Industrial Imports,72,351270,15247,2,No,0
SHP29911,2022-12-11,2022,12,Year_End_Peak,Consumer Goods,Low,Global Retail Exporters,76,Saudi Retail Group,68,47511,28238,4,No,0
SHP29912,2024-07-13,2024,7,Hajj,Pharmaceuticals,High,Pfizer Manufacturing,67,Riyadh Healthcare Imports,42,497879,25573,11,Yes,1
SHP29913,2025-01-04,2025,1,Regular,Medical Equipment,High,Healthcare Equipment Exporters,49,Riyadh Medical Distribution,57,411562,15535,7,No,1
SHP29914,2023-04-21,2023,4,Eid,Food Products,Low,Premium Foods Ltd,94,Riyadh Food Distribution,88,462467,20225,1,No,0
SHP29915,2022-07-05,2022,7,Hajj,Machinery,Medium,Industrial Machinery Ltd,37,Saudi Industrial Imports,72,278100,15139,1,No,0
SHP29916,2025-09-09,2025,9,Regular,Consumer Goods,Low,Consumer Products Ltd,74,Jeddah Consumer Imports,60,492057,7523,2,No,1
SHP29917,2023-04-26,2023,4,Eid,Agricultural Products,Low,Agri Trade International,93,Riyadh Farm Supplies,81,18722,27799,0,No,0
SHP29918,2022-12-17,2022,12,Year_End_Peak,Chemicals,High,Global Chemical Exports,58,Riyadh Chemical Distribution,67,477910,3267,5,No,1
SHP29919,2022-08-26,2022,8,Regular,Pharmaceuticals,High,Cipla Pharma Exports,65,Saudi Medical Supplies,77,478367,531,1,No,0
SHP29920,2023-03-06,2023,3,Ramadan,Textiles,Low,Global Garments Exporters,94,Saudi Fashion Retail,84,114813,21272,1,No,0
SHP29921,2025-04-30,2025,4,Eid,Pharmaceuticals,High,Cipla Pharma Exports,65,Riyadh Healthcare Imports,42,186075,22702,14,Yes,1
SHP29922,2025-05-07,2025,5,Regular,Medical Equipment,High,Global Medical Devices,51,Jeddah Healthcare Supplies,77,226166,12587,1,No,0
SHP29923,2025-04-05,2025,4,Eid,Agricultural Products,Low,Green Farm Exports,83,Saudi Agriculture Imports,85,207746,14919,1,No,0
SHP29924,2022-10-21,2022,10,Regular,Food Products,Low,Global Food Traders,84,Saudi Food Imports,82,468302,1098,0,No,0
SHP29925,2023-11-25,2023,11,Year_End_Peak,Food Products,Low,Fresh Foods Exporters,99,Riyadh Food Distribution,88,492789,28746,0,No,0
SHP29926,2025-08-30,2025,8,Regular,Textiles,Low,Global Garments Exporters,94,Jeddah Textile Imports,93,303938,234,1,No,0
SHP29927,2024-01-11,2024,1,Regular,Medical Equipment,High,MedTech Equipment Ltd,42,Saudi Medical Equipment,51,38934,3016,5,No,0
SHP29928,2023-04-07,2023,4,Eid,Automotive Parts,Medium,Auto Components Ltd,80,Jeddah Vehicle Parts,89,40200,13093,2,No,0
SHP29929,2022-07-28,2022,7,Hajj,Food Products,Low,Fresh Foods Exporters,99,Riyadh Food Distribution,88,284402,9378,0,No,0
SHP29930,2024-08-30,2024,8,Regular,Pharmaceuticals,High,Sun Pharma Logistics,42,Riyadh Healthcare Imports,42,313499,26242,15,No,1
SHP29931,2023-02-17,2023,2,Regular,Consumer Goods,Low,Global Retail Exporters,76,Jeddah Consumer Imports,60,438325,11397,2,Yes,0
SHP29932,2023-12-28,2023,12,Year_End_Peak,Textiles,Low,ABC Textile Mills,94,Jeddah Textile Imports,93,311288,9896,1,No,0
SHP29933,2025-01-03,2025,1,Regular,Textiles,Low,Global Garments Exporters,94,Saudi Fashion Retail,84,32525,29117,2,No,0
SHP29934,2025-08-14,2025,8,Regular,Consumer Goods,Low,Consumer Products Ltd,74,Riyadh Retail Distribution,60,96158,13436,2,No,0
SHP29935,2023-05-19,2023,5,Regular,Food Products,Low,Fresh Foods Exporters,99,Riyadh Food Distribution,88,494155,23171,0,No,0
SHP29936,2025-12-16,2025,12,Year_End_Peak,Electronics,Medium,Samsung Electronics Export,71,Saudi Electronics Imports,80,292907,24751,2,No,0
SHP29937,2024-03-16,2024,3,Ramadan,Chemicals,High,Industrial Chemicals Ltd,40,Riyadh Chemical Distribution,67,278929,25970,5,No,1
SHP29938,2025-08-26,2025,8,Regular,Pharmaceuticals,High,Sun Pharma Logistics,42,Riyadh Healthcare Imports,42,279398,4024,10,No,1
SHP29939,2025-05-25,2025,5,Regular,Food Products,Low,Premium Foods Ltd,94,Saudi Food Imports,82,363333,2777,2,Yes,0
SHP29940,2022-07-21,2022,7,Hajj,Automotive Parts,Medium,Premium Auto Exports,81,Jeddah Vehicle Parts,89,398369,11743,2,No,0
SHP29941,2022-12-16,2022,12,Year_End_Peak,Textiles,Low,Global Garments Exporters,94,Riyadh Garment Trading,87,245708,28769,1,No,0
SHP29942,2022-10-08,2022,10,Regular,Agricultural Products,Low,Agri Trade International,93,Riyadh Farm Supplies,81,135991,15074,2,No,0
SHP29943,2022-08-07,2022,8,Regular,Automotive Parts,Medium,Auto Components Ltd,80,Saudi Auto Imports,72,425436,4948,2,No,0
SHP29944,2025-10-10,2025,10,Regular,Chemicals,High,Industrial Chemicals Ltd,40,Saudi Chemical Imports,54,254483,18275,8,No,1
SHP29945,2022-11-08,2022,11,Year_End_Peak,Automotive Parts,Medium,Premium Auto Exports,81,Jeddah Vehicle Parts,89,270824,20433,0,No,0
SHP29946,2022-04-12,2022,4,Eid,Pharmaceuticals,High,Pfizer Manufacturing,67,Jeddah Pharma Distribution,53,74442,2383,7,No,1
SHP29947,2022-03-03,2022,3,Ramadan,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,402486,21943,1,No,0
SHP29948,2022-09-07,2022,9,Regular,Medical Equipment,High,Global Medical Devices,51,Jeddah Healthcare Supplies,77,384303,15232,2,No,0
SHP29949,2022-06-27,2022,6,Hajj,Consumer Goods,Low,Consumer Products Ltd,74,Jeddah Consumer Imports,60,167750,16756,6,Yes,0
SHP29950,2025-04-20,2025,4,Eid,Food Products,Low,Fresh Foods Exporters,99,Jeddah Grocery Group,83,123210,17359,0,No,0
SHP29951,2025-01-17,2025,1,Regular,Textiles,Low,ABC Textile Mills,94,Saudi Fashion Retail,84,421939,11572,2,No,0
SHP29952,2022-11-18,2022,11,Year_End_Peak,Automotive Parts,Medium,Global Auto Parts,78,Jeddah Vehicle Parts,89,142806,7837,1,No,0
SHP29953,2024-09-07,2024,9,Regular,Consumer Goods,Low,Global Retail Exporters,76,Riyadh Retail Distribution,60,281267,7060,2,No,0
SHP29954,2022-05-13,2022,5,Regular,Medical Equipment,High,MedTech Equipment Ltd,42,Riyadh Medical Distribution,57,398844,15832,6,No,1
SHP29955,2022-02-15,2022,2,Regular,Chemicals,High,Industrial Chemicals Ltd,40,Riyadh Chemical Distribution,67,347274,638,6,No,1
SHP29956,2024-12-29,2024,12,Year_End_Peak,Chemicals,High,Industrial Chemicals Ltd,40,Saudi Chemical Imports,54,214292,8545,5,No,1
SHP29957,2025-04-07,2025,4,Eid,Machinery,Medium,Industrial Machinery Ltd,37,Jeddah Machinery Traders,49,61517,12849,13,No,1
SHP29958,2025-11-24,2025,11,Year_End_Peak,Textiles,Low,ABC Textile Mills,94,Jeddah Textile Imports,93,298753,120,1,No,0
SHP29959,2022-04-14,2022,4,Eid,Agricultural Products,Low,Harvest Exporters,84,Saudi Agriculture Imports,85,34998,20093,1,No,0
SHP29960,2022-05-08,2022,5,Regular,Food Products,Low,Fresh Foods Exporters,99,Saudi Food Imports,82,379251,15156,2,No,0
SHP29961,2024-07-30,2024,7,Hajj,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,357694,19094,2,No,0
SHP29962,2025-12-20,2025,12,Year_End_Peak,Pharmaceuticals,High,Sun Pharma Logistics,42,Saudi Medical Supplies,77,305519,23174,1,No,0
SHP29963,2022-10-26,2022,10,Regular,Food Products,Low,Global Food Traders,84,Saudi Food Imports,82,442891,28874,0,No,0
SHP29964,2022-07-12,2022,7,Hajj,Automotive Parts,Medium,Auto Components Ltd,80,Saudi Auto Imports,72,156136,10509,1,No,0
SHP29965,2024-10-10,2024,10,Regular,Textiles,Low,ABC Textile Mills,94,Jeddah Textile Imports,93,7715,25045,0,No,0
SHP29966,2025-02-01,2025,2,Regular,Food Products,Low,Global Food Traders,84,Riyadh Food Distribution,88,370159,22738,1,No,0
SHP29967,2025-08-06,2025,8,Regular,Agricultural Products,Low,Green Farm Exports,83,Jeddah Agri Traders,95,381767,23026,1,No,0
SHP29968,2024-06-02,2024,6,Hajj,Pharmaceuticals,High,Cipla Pharma Exports,65,Riyadh Healthcare Imports,42,396527,10624,11,No,1
SHP29969,2023-01-15,2023,1,Regular,Automotive Parts,Medium,Auto Components Ltd,80,Riyadh Auto Traders,77,494944,5486,2,No,0
SHP29970,2022-03-30,2022,3,Ramadan,Consumer Goods,Low,Premium Consumer Goods,69,Riyadh Retail Distribution,60,141061,8989,6,No,0
SHP29971,2023-01-20,2023,1,Regular,Food Products,Low,Global Food Traders,84,Saudi Food Imports,82,135424,21765,1,No,0
SHP29972,2022-01-05,2022,1,Regular,Chemicals,High,Global Chemical Exports,58,Jeddah Industrial Chemicals,74,333043,17248,3,No,0
SHP29973,2023-10-15,2023,10,Regular,Machinery,Medium,Global Machinery Solutions,31,Riyadh Equipment Group,72,106999,1166,3,No,0
